index,endTime,artistName,trackName,msPlayed,ano,mes,dia,tempo,horas,tempoEscutado(h),tempoEscutado(min),nomeDia
1025,2021-04-09 12:05:00,Guilherme Arantes,A noite,278826,2021,4,9,12:05:00,12,0.0775,4.6471,Friday
1026,2021-04-09 12:07:00,Guilherme Arantes,Só o prazer,123044,2021,4,9,12:07:00,12,0.0342,2.0507,Friday
1027,2021-04-09 13:32:00,Pink Floyd,Lost for Words,198402,2021,4,9,13:32:00,13,0.0551,3.3067,Friday
1028,2021-04-09 13:36:00,Alicia Keys,No One,253813,2021,4,9,13:36:00,13,0.0705,4.2302,Friday
1029,2021-04-09 13:40:00,Rihanna,Pon de Replay,246960,2021,4,9,13:40:00,13,0.0686,4.116,Friday
1030,2021-04-09 13:45:00,Beyoncé,Broken-Hearted Girl,277626,2021,4,9,13:45:00,13,0.0771,4.6271,Friday
1031,2021-04-09 13:50:00,Nelly,Dilemma,289160,2021,4,9,13:50:00,13,0.0803,4.8193,Friday
1032,2021-04-09 13:54:00,Destiny's Child,Cater 2 U,225140,2021,4,9,13:54:00,13,0.0625,3.7523,Friday
1033,2021-04-09 13:58:00,Nelly,Dilemma,289160,2021,4,9,13:58:00,13,0.0803,4.8193,Friday
1034,2021-04-09 13:59:00,Destiny's Child,Cater 2 U,49210,2021,4,9,13:59:00,13,0.0137,0.8202,Friday
1035,2021-04-09 14:03:00,Ms. Lauryn Hill,Doo Wop (That Thing) - Edit,240933,2021,4,9,14:03:00,14,0.0669,4.0156,Friday
1036,2021-04-09 14:07:00,Alicia Keys,Empire State of Mind (Part II) Broken Down,216480,2021,4,9,14:07:00,14,0.0601,3.608,Friday
1037,2021-04-09 14:11:00,Leona Lewis,Better in Time,234173,2021,4,9,14:11:00,14,0.065,3.9029,Friday
1038,2021-04-09 14:15:00,Destiny's Child,Brown Eyes,276093,2021,4,9,14:15:00,14,0.0767,4.6015,Friday
1039,2021-04-09 14:34:00,John Legend,Ordinary People,281466,2021,4,9,14:34:00,14,0.0782,4.6911,Friday
1040,2021-04-09 14:38:00,Jordin Sparks,Battlefield,241920,2021,4,9,14:38:00,14,0.0672,4.032,Friday
1041,2021-04-09 14:42:00,Janet Jackson,Got 'Til It's Gone,241760,2021,4,9,14:42:00,14,0.0672,4.0293,Friday
1042,2021-04-09 14:47:00,Destiny's Child,Say My Name,271333,2021,4,9,14:47:00,14,0.0754,4.5222,Friday
1043,2021-04-09 14:51:00,Ne-Yo,Miss Independent,232000,2021,4,9,14:51:00,14,0.0644,3.8667,Friday
1044,2021-04-09 14:54:00,Beyoncé,Naughty Girl,208600,2021,4,9,14:54:00,14,0.0579,3.4767,Friday
1045,2021-04-09 14:58:00,Nelly,Hot In Herre,228240,2021,4,9,14:58:00,14,0.0634,3.804,Friday
1046,2021-04-09 15:02:00,Chris Brown,With You,252120,2021,4,9,15:02:00,15,0.07,4.202,Friday
1047,2021-04-09 15:06:00,Usher,My Boo,223440,2021,4,9,15:06:00,15,0.0621,3.724,Friday
1048,2021-04-09 15:10:00,Beyoncé,Crazy In Love (feat. Jay-Z),235933,2021,4,9,15:10:00,15,0.0655,3.9322,Friday
1049,2021-04-09 15:15:00,Rihanna,Rehab,294720,2021,4,9,15:15:00,15,0.0819,4.912,Friday
1050,2021-04-09 15:20:00,Fugees,Killing Me Softly With His Song,298773,2021,4,9,15:20:00,15,0.083,4.9796,Friday
1051,2021-04-09 15:23:00,The Pussycat Dolls,Stickwitu,207506,2021,4,9,15:23:00,15,0.0576,3.4584,Friday
1052,2021-04-09 15:27:00,Alicia Keys,If I Ain't Got You,228706,2021,4,9,15:27:00,15,0.0635,3.8118,Friday
1053,2021-04-09 16:36:00,Mariah Carey,We Belong Together,201400,2021,4,9,16:36:00,16,0.0559,3.3567,Friday
1054,2021-04-09 16:40:00,Mary J. Blige,Be Without You - Kendu Mix,246333,2021,4,9,16:40:00,16,0.0684,4.1056,Friday
1055,2021-04-09 16:43:00,Ne-Yo,So Sick,207186,2021,4,9,16:43:00,16,0.0576,3.4531,Friday
1056,2021-04-09 16:48:00,Jordin Sparks,No Air (feat. Chris Brown),264373,2021,4,9,16:48:00,16,0.0734,4.4062,Friday
1057,2021-04-09 16:51:00,Mariah Carey,Touch My Body,204733,2021,4,9,16:51:00,16,0.0569,3.4122,Friday
1058,2021-04-09 16:54:00,Ciara,"One, Two Step (feat. Missy Elliott)",203786,2021,4,9,16:54:00,16,0.0566,3.3964,Friday
1059,2021-04-09 16:58:00,Rihanna,Take A Bow,229413,2021,4,9,16:58:00,16,0.0637,3.8236,Friday
1060,2021-04-09 17:02:00,Fugees,Ready or Not,226986,2021,4,9,17:02:00,17,0.0631,3.7831,Friday
1061,2021-04-09 20:20:00,Destiny's Child,Cater 2 U,338,2021,4,9,20:20:00,20,0.0001,0.0056,Friday
1062,2021-04-09 20:20:00,Destiny's Child,Cater 2 U,1937,2021,4,9,20:20:00,20,0.0005,0.0323,Friday
1063,2021-04-09 20:20:00,Destiny's Child,Cater 2 U,64,2021,4,9,20:20:00,20,0.0,0.0011,Friday
1064,2021-04-09 20:20:00,Rihanna,Pon de Replay,0,2021,4,9,20:20:00,20,0.0,0.0,Friday
1065,2021-04-09 20:20:00,Nelly,Dilemma,18100,2021,4,9,20:20:00,20,0.005,0.3017,Friday
1066,2021-04-09 20:20:00,Beyoncé,Broken-Hearted Girl,4547,2021,4,9,20:20:00,20,0.0013,0.0758,Friday
1067,2021-04-09 20:24:00,Rihanna,Pon de Replay,246960,2021,4,9,20:24:00,20,0.0686,4.116,Friday
1068,2021-04-09 20:29:00,Beyoncé,Broken-Hearted Girl,277619,2021,4,9,20:29:00,20,0.0771,4.627,Friday
1069,2021-04-09 20:35:00,Nelly,Dilemma,289160,2021,4,9,20:35:00,20,0.0803,4.8193,Friday
1070,2021-04-09 20:39:00,Destiny's Child,Cater 2 U,245389,2021,4,9,20:39:00,20,0.0682,4.0898,Friday
1071,2021-04-09 20:39:00,Ms. Lauryn Hill,Doo Wop (That Thing) - Edit,346,2021,4,9,20:39:00,20,0.0001,0.0058,Friday
1072,2021-04-09 20:50:00,Alicia Keys,Empire State of Mind (Part II) Broken Down,216480,2021,4,9,20:50:00,20,0.0601,3.608,Friday
1073,2021-04-09 20:54:00,Leona Lewis,Better in Time,234173,2021,4,9,20:54:00,20,0.065,3.9029,Friday
1074,2021-04-09 20:59:00,Destiny's Child,Brown Eyes,275945,2021,4,9,20:59:00,20,0.0767,4.5991,Friday
1075,2021-04-09 21:04:00,John Legend,Ordinary People,281466,2021,4,9,21:04:00,21,0.0782,4.6911,Friday
1076,2021-04-09 21:08:00,Jordin Sparks,Battlefield,241348,2021,4,9,21:08:00,21,0.067,4.0225,Friday
1077,2021-04-09 21:12:00,Janet Jackson,Got 'Til It's Gone,241760,2021,4,9,21:12:00,21,0.0672,4.0293,Friday
1078,2021-04-09 21:13:00,Whitney Houston,It's Not Right But It's Okay,140346,2021,4,9,21:13:00,21,0.039,2.3391,Friday
1079,2021-04-09 21:16:00,Destiny's Child,Say My Name,271333,2021,4,9,21:16:00,21,0.0754,4.5222,Friday
1080,2021-04-09 21:20:00,Ne-Yo,Miss Independent,232000,2021,4,9,21:20:00,21,0.0644,3.8667,Friday
1081,2021-04-09 21:22:00,Beyoncé,Naughty Girl,136707,2021,4,9,21:22:00,21,0.038,2.2784,Friday
1082,2021-04-09 21:23:00,Beyoncé,Naughty Girl,42289,2021,4,9,21:23:00,21,0.0117,0.7048,Friday
1083,2021-04-09 21:27:00,Nelly,Hot In Herre,228240,2021,4,9,21:27:00,21,0.0634,3.804,Friday
1084,2021-04-09 21:31:00,Chris Brown,With You,252120,2021,4,9,21:31:00,21,0.07,4.202,Friday
1085,2021-04-09 21:35:00,Usher,My Boo,223440,2021,4,9,21:35:00,21,0.0621,3.724,Friday
1086,2021-04-09 21:39:00,Beyoncé,Crazy In Love (feat. Jay-Z),235933,2021,4,9,21:39:00,21,0.0655,3.9322,Friday
1087,2021-04-09 21:44:00,Rihanna,Rehab,294720,2021,4,9,21:44:00,21,0.0819,4.912,Friday
1088,2021-04-09 21:49:00,Fugees,Killing Me Softly With His Song,298773,2021,4,9,21:49:00,21,0.083,4.9796,Friday
1089,2021-04-09 21:52:00,The Pussycat Dolls,Stickwitu,207506,2021,4,9,21:52:00,21,0.0576,3.4584,Friday
1090,2021-04-09 21:56:00,Alicia Keys,If I Ain't Got You,228706,2021,4,9,21:56:00,21,0.0635,3.8118,Friday
1091,2021-04-09 21:59:00,Mariah Carey,We Belong Together,201400,2021,4,9,21:59:00,21,0.0559,3.3567,Friday
1092,2021-04-09 22:04:00,Mary J. Blige,Be Without You - Kendu Mix,246333,2021,4,9,22:04:00,22,0.0684,4.1056,Friday
1093,2021-04-09 22:07:00,Ne-Yo,So Sick,207186,2021,4,9,22:07:00,22,0.0576,3.4531,Friday
1094,2021-04-09 22:11:00,Jordin Sparks,No Air (feat. Chris Brown),264373,2021,4,9,22:11:00,22,0.0734,4.4062,Friday
1095,2021-04-09 22:15:00,Mariah Carey,Touch My Body,204733,2021,4,9,22:15:00,22,0.0569,3.4122,Friday
1096,2021-04-09 22:18:00,Ciara,"One, Two Step (feat. Missy Elliott)",203786,2021,4,9,22:18:00,22,0.0566,3.3964,Friday
1097,2021-04-10 04:02:00,Di Propósito,Mete a Louca - Ao Vivo,14144,2021,4,10,04:02:00,4,0.0039,0.2357,Saturday
1098,2021-04-10 04:16:00,Mumuzinho,Playlist,11426,2021,4,10,04:16:00,4,0.0032,0.1904,Saturday
1099,2021-04-10 04:41:00,Rihanna,Take A Bow,24037,2021,4,10,04:41:00,4,0.0067,0.4006,Saturday
1100,2021-04-10 04:43:00,Elida Almeida,Sou Free - Mo Laudi Remix,48254,2021,4,10,04:43:00,4,0.0134,0.8042,Saturday
1101,2021-04-10 04:54:00,Hungria Hip Hop,Um Brinde pra Nós,10602,2021,4,10,04:54:00,4,0.0029,0.1767,Saturday
1102,2021-04-10 04:57:00,Rael,Envolvidão,7202,2021,4,10,04:57:00,4,0.002,0.12,Saturday
1103,2021-04-10 05:03:00,Emicida,É Tudo Pra Ontem,6382,2021,4,10,05:03:00,5,0.0018,0.1064,Saturday
1104,2021-04-10 14:28:00,Elida Almeida,Sou Free - Mo Laudi Remix,47241,2021,4,10,14:28:00,14,0.0131,0.7874,Saturday
1105,2021-04-10 14:28:00,Hungria Hip Hop,Um Brinde pra Nós,11804,2021,4,10,14:28:00,14,0.0033,0.1967,Saturday
1106,2021-04-10 14:31:00,Hungria Hip Hop,Um Brinde pra Nós,177216,2021,4,10,14:31:00,14,0.0492,2.9536,Saturday
1107,2021-04-10 14:37:00,Emicida,É Tudo Pra Ontem,310400,2021,4,10,14:37:00,14,0.0862,5.1733,Saturday
1108,2021-04-10 14:37:00,Fran,Árvore,37279,2021,4,10,14:37:00,14,0.0104,0.6213,Saturday
1109,2021-04-10 14:40:00,Di Propósito,Manda Áudio - Acústico,2750,2021,4,10,14:40:00,14,0.0008,0.0458,Saturday
1110,2021-04-10 14:40:00,Di Propósito,Mete a Louca - Ao Vivo,158779,2021,4,10,14:40:00,14,0.0441,2.6463,Saturday
1111,2021-04-10 14:43:00,Mumuzinho,Playlist,173826,2021,4,10,14:43:00,14,0.0483,2.8971,Saturday
1112,2021-04-10 14:47:00,Rael,Envolvidão,205720,2021,4,10,14:47:00,14,0.0571,3.4287,Saturday
1113,2021-04-10 14:56:00,Fran,Ninguém,190590,2021,4,10,14:56:00,14,0.0529,3.1765,Saturday
1114,2021-04-10 15:00:00,Khalil,Botas Imundas,220994,2021,4,10,15:00:00,15,0.0614,3.6832,Saturday
1115,2021-04-10 15:04:00,Mariana Aydar,Aqui Em Casa,256489,2021,4,10,15:04:00,15,0.0712,4.2748,Saturday
1116,2021-04-10 15:08:00,Renato Russo,Cherish,274925,2021,4,10,15:08:00,15,0.0764,4.5821,Saturday
1117,2021-04-10 15:10:00,Khalil,Ele Não,75093,2021,4,10,15:10:00,15,0.0209,1.2516,Saturday
1118,2021-04-10 15:13:00,Lenine,Paciência (Alok Remix),217990,2021,4,10,15:13:00,15,0.0606,3.6332,Saturday
1119,2021-04-10 15:16:00,Djonga,O Mundo é Nosso,178145,2021,4,10,15:16:00,15,0.0495,2.9691,Saturday
1120,2021-04-10 21:08:00,Planet Hemp,Mantenha o Respeito,18444,2021,4,10,21:08:00,21,0.0051,0.3074,Saturday
1121,2021-04-10 21:08:00,Djonga,O Mundo é Nosso,2483,2021,4,10,21:08:00,21,0.0007,0.0414,Saturday
1122,2021-04-10 21:13:00,Planet Hemp,Mantenha o Respeito,177805,2021,4,10,21:13:00,21,0.0494,2.9634,Saturday
1123,2021-04-10 21:16:00,Carne Doce,Amor Distrai (Durin),219132,2021,4,10,21:16:00,21,0.0609,3.6522,Saturday
1124,2021-04-10 21:19:00,Caio Nunez,Só Que Não,187711,2021,4,10,21:19:00,21,0.0521,3.1285,Saturday
1125,2021-04-10 21:22:00,Juçara Marçal e Kiko Dinucci,São Jorge,185280,2021,4,10,21:22:00,21,0.0515,3.088,Saturday
1126,2021-04-10 21:23:00,Pato Fu,Canção Pra Você Viver Mais,17659,2021,4,10,21:23:00,21,0.0049,0.2943,Saturday
1127,2021-04-10 23:44:00,Fran,Procissão,1154,2021,4,10,23:44:00,23,0.0003,0.0192,Saturday
1128,2021-04-10 23:49:00,Pato Fu,Canção Pra Você Viver Mais,323780,2021,4,10,23:49:00,23,0.0899,5.3963,Saturday
1129,2021-04-10 23:53:00,Fran,Procissão,229856,2021,4,10,23:53:00,23,0.0638,3.8309,Saturday
1130,2021-04-10 23:56:00,São Yantó,Leite,184120,2021,4,10,23:56:00,23,0.0511,3.0687,Saturday
1131,2021-04-11 00:01:00,Tiê,A noite - Remix,288161,2021,4,11,00:01:00,0,0.08,4.8027,Sunday
1132,2021-04-11 00:04:00,Emílio Santiago,Flor De Lis - Ao Vivo,169878,2021,4,11,00:04:00,0,0.0472,2.8313,Sunday
1133,2021-04-11 00:08:00,Vitto Meirelles,Nada é Melhor Do Que Você,275574,2021,4,11,00:08:00,0,0.0765,4.5929,Sunday
1134,2021-04-11 00:11:00,Jupiter Apple,Over The Universe,145138,2021,4,11,00:11:00,0,0.0403,2.419,Sunday
1135,2021-04-11 19:35:00,Rihanna,Diamonds,225142,2021,4,11,19:35:00,19,0.0625,3.7524,Sunday
1136,2021-04-11 19:39:00,Rihanna,Bitch Better Have My Money,219290,2021,4,11,19:39:00,19,0.0609,3.6548,Sunday
1137,2021-04-11 19:44:00,Rihanna,Where Have You Been,242680,2021,4,11,19:44:00,19,0.0674,4.0447,Sunday
1138,2021-04-11 19:47:00,Rihanna,Rude Boy,222912,2021,4,11,19:47:00,19,0.0619,3.7152,Sunday
1139,2021-04-11 19:51:00,Rihanna,We Found Love,215226,2021,4,11,19:51:00,19,0.0598,3.5871,Sunday
1140,2021-04-11 19:55:00,Rihanna,S&M,243532,2021,4,11,19:55:00,19,0.0676,4.0589,Sunday
1141,2021-04-11 20:00:00,Rihanna,Umbrella,275986,2021,4,11,20:00:00,20,0.0767,4.5998,Sunday
1142,2021-04-11 20:03:00,Rihanna,Needed Me,191600,2021,4,11,20:03:00,20,0.0532,3.1933,Sunday
1143,2021-04-11 20:07:00,Calvin Harris,This Is What You Came For (feat. Rihanna),222160,2021,4,11,20:07:00,20,0.0617,3.7027,Sunday
1144,2021-04-11 20:11:00,Rihanna,Take A Bow,229413,2021,4,11,20:11:00,20,0.0637,3.8236,Sunday
1145,2021-04-11 20:15:00,Rihanna,Pon de Replay,246960,2021,4,11,20:15:00,20,0.0686,4.116,Sunday
1146,2021-04-11 20:19:00,Rihanna,California King Bed,251612,2021,4,11,20:19:00,20,0.0699,4.1935,Sunday
1147,2021-04-11 20:22:00,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),204173,2021,4,11,20:22:00,20,0.0567,3.4029,Sunday
1148,2021-04-11 20:27:00,Rihanna,What's My Name?,263173,2021,4,11,20:27:00,20,0.0731,4.3862,Sunday
1149,2021-04-11 20:30:00,Rihanna,Work,219320,2021,4,11,20:30:00,20,0.0609,3.6553,Sunday
1150,2021-04-11 20:34:00,Rihanna,Stay,240699,2021,4,11,20:34:00,20,0.0669,4.0117,Sunday
1151,2021-04-11 20:38:00,Rihanna,Only Girl (In The World),235493,2021,4,11,20:38:00,20,0.0654,3.9249,Sunday
1152,2021-04-11 20:41:00,Rihanna,FourFiveSeconds,188222,2021,4,11,20:41:00,20,0.0523,3.137,Sunday
1153,2021-04-11 20:45:00,Rihanna,Unfaithful,226953,2021,4,11,20:45:00,20,0.063,3.7826,Sunday
1154,2021-04-11 20:49:00,Rihanna,Disturbia,238609,2021,4,11,20:49:00,20,0.0663,3.9768,Sunday
1155,2021-04-11 20:50:00,Rihanna,Kiss It Better,26163,2021,4,11,20:50:00,20,0.0073,0.436,Sunday
1156,2021-04-11 20:50:00,Rihanna,Hate That I Love You,2823,2021,4,11,20:50:00,20,0.0008,0.047,Sunday
1157,2021-04-11 20:50:00,Mike WiLL Made-It,Nothing Is Promised (with Rihanna),1388,2021,4,11,20:50:00,20,0.0004,0.0231,Sunday
1158,2021-04-11 20:50:00,Rihanna,We Ride,1466,2021,4,11,20:50:00,20,0.0004,0.0244,Sunday
1159,2021-04-11 20:54:00,Rihanna,What Now,243093,2021,4,11,20:54:00,20,0.0675,4.0516,Sunday
1160,2021-04-11 20:58:00,Rihanna,SOS,238920,2021,4,11,20:58:00,20,0.0664,3.982,Sunday
1161,2021-04-11 21:02:00,Rihanna,Don't Stop The Music,267077,2021,4,11,21:02:00,21,0.0742,4.4513,Sunday
1162,2021-04-11 21:05:00,Rihanna,Desperado,186457,2021,4,11,21:05:00,21,0.0518,3.1076,Sunday
1163,2021-04-11 21:08:00,Rihanna,Russian Roulette,164790,2021,4,11,21:08:00,21,0.0458,2.7465,Sunday
1164,2021-04-11 21:13:00,Rihanna,Rehab,294709,2021,4,11,21:13:00,21,0.0819,4.9118,Sunday
1165,2021-04-11 21:18:00,Rihanna,American Oxygen,320158,2021,4,11,21:18:00,21,0.0889,5.336,Sunday
1166,2021-04-11 21:21:00,Rihanna,Right Now,181626,2021,4,11,21:21:00,21,0.0505,3.0271,Sunday
1167,2021-04-11 21:25:00,Rihanna,"Sledgehammer - From The Motion Picture ""Star Trek Beyond""",211395,2021,4,11,21:25:00,21,0.0587,3.5232,Sunday
1168,2021-04-11 21:28:00,PARTYNEXTDOOR,BELIEVE IT,183206,2021,4,11,21:28:00,21,0.0509,3.0534,Sunday
1169,2021-04-11 21:32:00,Coldplay,Princess of China - Radio Edit,217572,2021,4,11,21:32:00,21,0.0604,3.6262,Sunday
1170,2021-04-11 21:35:00,Rihanna,You Da One,200013,2021,4,11,21:35:00,21,0.0556,3.3336,Sunday
1171,2021-04-11 21:39:00,Rihanna,Shut Up And Drive,212278,2021,4,11,21:39:00,21,0.059,3.538,Sunday
1172,2021-04-11 22:22:00,Rihanna,Diamonds,225142,2021,4,11,22:22:00,22,0.0625,3.7524,Sunday
1173,2021-04-11 22:26:00,Rihanna,Bitch Better Have My Money,0,2021,4,11,22:26:00,22,0.0,0.0,Sunday
1174,2021-04-11 22:31:00,Queen,Somebody To Love,295684,2021,4,11,22:31:00,22,0.0821,4.9281,Sunday
1175,2021-04-11 22:34:00,Elton John,Are You Ready For Love? - Remastered,212440,2021,4,11,22:34:00,22,0.059,3.5407,Sunday
1176,2021-04-11 22:36:00,The Beatles,Blackbird - Remastered 2009,125457,2021,4,11,22:36:00,22,0.0348,2.091,Sunday
1177,2021-04-11 22:41:00,Bee Gees,"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack",256489,2021,4,11,22:41:00,22,0.0712,4.2748,Sunday
1178,2021-04-11 22:45:00,Carole King,(You Make Me Feel Like) A Natural Woman,229066,2021,4,11,22:45:00,22,0.0636,3.8178,Sunday
1179,2021-04-11 22:48:00,Joni Mitchell,Big Yellow Taxi,134800,2021,4,11,22:48:00,22,0.0374,2.2467,Sunday
1180,2021-04-11 22:59:00,The Beatles,Drive My Car - Remastered 2009,35430,2021,4,11,22:59:00,22,0.0098,0.5905,Sunday
1181,2021-04-12 16:32:00,Huey Lewis,Cruisin' - Single Edit,113047,2021,4,12,16:32:00,16,0.0314,1.8841,Monday
1182,2021-04-12 16:46:00,Huey Lewis,Cruisin' - Single Edit,23577,2021,4,12,16:46:00,16,0.0065,0.393,Monday
1183,2021-04-12 16:46:00,Huey Lewis,Cruisin' - Single Edit,0,2021,4,12,16:46:00,16,0.0,0.0,Monday
1184,2021-04-12 16:50:00,Huey Lewis,Cruisin' - Single Edit,214306,2021,4,12,16:50:00,16,0.0595,3.5718,Monday
1185,2021-04-12 16:54:00,Barry White,"You're The First, The Last, My Everything",276458,2021,4,12,16:54:00,16,0.0768,4.6076,Monday
1186,2021-04-12 16:58:00,Swing Out Sister,Am I The Same Girl?,247990,2021,4,12,16:58:00,16,0.0689,4.1332,Monday
1187,2021-04-12 17:03:00,Fernanda Abreu,"Kátia Flávia, a Godiva do Irajá",274826,2021,4,12,17:03:00,17,0.0763,4.5804,Monday
1188,2021-04-12 17:07:00,Carole King,It's Too Late,233173,2021,4,12,17:07:00,17,0.0648,3.8862,Monday
1189,2021-04-12 17:10:00,Ella Fitzgerald,Night And Day,186039,2021,4,12,17:10:00,17,0.0517,3.1006,Monday
1190,2021-04-12 17:10:00,Lorrie Morgan,Don't Worry Baby (Live In Studio),1424,2021,4,12,17:10:00,17,0.0004,0.0237,Monday
1191,2021-04-12 20:13:00,Lorrie Morgan,Don't Worry Baby (Live In Studio),202612,2021,4,12,20:13:00,20,0.0563,3.3769,Monday
1192,2021-04-12 20:16:00,Presuntos Implicados,Fallen (feat. Randy Crawford),221053,2021,4,12,20:16:00,20,0.0614,3.6842,Monday
1193,2021-04-12 20:18:00,The Supremes,Baby Love,65105,2021,4,12,20:18:00,20,0.0181,1.0851,Monday
1194,2021-04-12 23:30:00,The Supremes,Baby Love,26945,2021,4,12,23:30:00,23,0.0075,0.4491,Monday
1195,2021-04-12 23:30:00,The Supremes,Baby Love,2766,2021,4,12,23:30:00,23,0.0008,0.0461,Monday
1196,2021-04-13 01:18:00,The Supremes,Baby Love,32069,2021,4,13,01:18:00,1,0.0089,0.5345,Tuesday
1197,2021-04-13 01:22:00,Bee Gees,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",241070,2021,4,13,01:22:00,1,0.067,4.0178,Tuesday
1198,2021-04-13 01:26:00,Titãs,Go Back - Ao vivo,220493,2021,4,13,01:26:00,1,0.0612,3.6749,Tuesday
1199,2021-04-13 01:30:00,Vinícius de Moraes,A Tonga da Mironga Do Kabuletê,244553,2021,4,13,01:30:00,1,0.0679,4.0759,Tuesday
1200,2021-04-13 01:33:00,The Wonders,That Thing You Do!,166767,2021,4,13,01:33:00,1,0.0463,2.7795,Tuesday
1201,2021-04-13 01:35:00,Miriam Makeba,Chove-Chuva,153013,2021,4,13,01:35:00,1,0.0425,2.5502,Tuesday
1202,2021-04-13 01:40:00,Diana Ross,Missing You,260200,2021,4,13,01:40:00,1,0.0723,4.3367,Tuesday
1203,2021-04-13 01:43:00,Blitz,A Dois Passos Do Paraíso,207679,2021,4,13,01:43:00,1,0.0577,3.4613,Tuesday
1204,2021-04-13 01:48:00,Billy Joel,Just the Way You Are,290573,2021,4,13,01:48:00,1,0.0807,4.8429,Tuesday
1205,2021-04-13 01:54:00,Alicia Bridges,I Love The Nightlife,337373,2021,4,13,01:54:00,1,0.0937,5.6229,Tuesday
1206,2021-04-13 01:55:00,Eurythmics,There Must Be an Angel (Playing With My Heart),345,2021,4,13,01:55:00,1,0.0001,0.0058,Tuesday
1207,2021-04-13 01:55:00,Eurythmics,There Must Be an Angel (Playing With My Heart),71673,2021,4,13,01:55:00,1,0.0199,1.1946,Tuesday
1208,2021-04-13 01:55:00,Alicia Bridges,I Love The Nightlife,5500,2021,4,13,01:55:00,1,0.0015,0.0917,Tuesday
1209,2021-04-13 01:55:00,Seal,Stand by Me,4150,2021,4,13,01:55:00,1,0.0012,0.0692,Tuesday
1210,2021-04-13 12:57:00,Eurythmics,There Must Be an Angel (Playing With My Heart),223299,2021,4,13,12:57:00,12,0.062,3.7216,Tuesday
1211,2021-04-13 13:47:00,Eurythmics,There Must Be an Angel (Playing With My Heart),57058,2021,4,13,13:47:00,13,0.0158,0.951,Tuesday
1212,2021-04-13 13:51:00,Seal,Stand by Me,242813,2021,4,13,13:51:00,13,0.0674,4.0469,Tuesday
1213,2021-04-13 13:56:00,Matt Bianco,More Than I Can Bear,258200,2021,4,13,13:56:00,13,0.0717,4.3033,Tuesday
1214,2021-04-13 13:59:00,Gloria Gaynor,Be Soft with Me Tonight,209933,2021,4,13,13:59:00,13,0.0583,3.4989,Tuesday
1215,2021-04-13 14:03:00,Hot Chocolate,You Sexy Thing,244920,2021,4,13,14:03:00,14,0.068,4.082,Tuesday
1216,2021-04-13 14:09:00,Stan Getz,The Girl From Ipanema,321826,2021,4,13,14:09:00,14,0.0894,5.3638,Tuesday
1217,2021-04-13 14:12:00,John Ben Wallforce,"I Say a Little Prayer for You (From ""My Best Friend's Wedding"")",218666,2021,4,13,14:12:00,14,0.0607,3.6444,Tuesday
1218,2021-04-13 14:16:00,Chicago,Happy Man,195745,2021,4,13,14:16:00,14,0.0544,3.2624,Tuesday
1219,2021-04-13 14:20:00,KC & The Sunshine Band,Please Don't Go,230436,2021,4,13,14:20:00,14,0.064,3.8406,Tuesday
1220,2021-04-13 14:23:00,Huey Lewis,Cruisin' - Single Edit,214306,2021,4,13,14:23:00,14,0.0595,3.5718,Tuesday
1221,2021-04-13 14:28:00,Barry White,"You're The First, The Last, My Everything",276458,2021,4,13,14:28:00,14,0.0768,4.6076,Tuesday
1222,2021-04-13 14:32:00,Swing Out Sister,Am I The Same Girl?,247990,2021,4,13,14:32:00,14,0.0689,4.1332,Tuesday
1223,2021-04-13 14:37:00,Fernanda Abreu,"Kátia Flávia, a Godiva do Irajá",274826,2021,4,13,14:37:00,14,0.0763,4.5804,Tuesday
1224,2021-04-13 14:41:00,Carole King,It's Too Late,233173,2021,4,13,14:41:00,14,0.0648,3.8862,Tuesday
1225,2021-04-13 14:44:00,Ella Fitzgerald,Night And Day,186039,2021,4,13,14:44:00,14,0.0517,3.1006,Tuesday
1226,2021-04-13 14:47:00,Lorrie Morgan,Don't Worry Baby (Live In Studio),137573,2021,4,13,14:47:00,14,0.0382,2.2929,Tuesday
1227,2021-04-13 17:00:00,Os Mutantes,She's My Shoo Shoo (A Minha Menina),79358,2021,4,13,17:00:00,17,0.022,1.3226,Tuesday
1228,2021-04-13 17:04:00,Os Mutantes,She's My Shoo Shoo (A Minha Menina),93967,2021,4,13,17:04:00,17,0.0261,1.5661,Tuesday
1229,2021-04-13 17:08:00,Os Mutantes,Baby,217560,2021,4,13,17:08:00,17,0.0604,3.626,Tuesday
1230,2021-04-13 17:20:00,Céu,Concrete Jungle,212040,2021,4,13,17:20:00,17,0.0589,3.534,Tuesday
1231,2021-04-13 17:24:00,Arnaldo Antunes,A Casa é Sua,260715,2021,4,13,17:24:00,17,0.0724,4.3452,Tuesday
1232,2021-04-13 17:27:00,Seu Jorge,Starman,195792,2021,4,13,17:27:00,17,0.0544,3.2632,Tuesday
1233,2021-04-13 17:31:00,Tulipa Ruiz,Dois Cafés,203266,2021,4,13,17:31:00,17,0.0565,3.3878,Tuesday
1234,2021-04-13 17:33:00,Os Mutantes,A Minha Menina,99314,2021,4,13,17:33:00,17,0.0276,1.6552,Tuesday
1235,2021-04-13 18:56:00,Os Mutantes,A Minha Menina,185672,2021,4,13,18:56:00,18,0.0516,3.0945,Tuesday
